frame.time_epoch,ip.src,ip.dst,tcp.srcport,tcp.dstport,frame.len,tcp.flags
"1784064949.609672657","127.0.0.1","127.0.0.1","34719","57662","159","0x0018"
"1784064949.637515265","127.0.0.1","127.0.0.1","57662","34719","342","0x0018"
"1784064949.638906129","127.0.0.1","127.0.0.1","34719","57662","175","0x0018"
"1784064949.640090775","127.0.0.1","127.0.0.1","57662","34719","345","0x0018"
"1784064949.641485017","127.0.0.1","127.0.0.1","34719","57662","326","0x0018"
"1784064949.644865438","127.0.0.1","127.0.0.1","57662","34719","542","0x0018"
"1784064949.646260854","127.0.0.1","127.0.0.1","34719","57662","282","0x0018"
"1784064949.647264635","127.0.0.1","127.0.0.1","57662","34719","548","0x0018"
"1784064949.648730157","127.0.0.1","127.0.0.1","34719","57662","380","0x0018"
"1784064949.652139323","127.0.0.1","127.0.0.1","57662","34719","586","0x0018"
"1784064949.652273183","127.0.0.1","127.0.0.1","57668","34719","68","0x0010"
"1784064949.653499563","127.0.0.1","127.0.0.1","34719","57662","282","0x0018"
"1784064949.654490165","127.0.0.1","127.0.0.1","57662","34719","592","0x0018"
"1784064949.655813782","127.0.0.1","127.0.0.1","34719","57662","318","0x0018"
"1784064949.696354611","127.0.0.1","127.0.0.1","57662","34719","68","0x0010"
"1784065068.171819750","172.18.203.227","185.125.190.57",,,"92",
"1784065068.307901571","127.0.0.1","127.0.0.1","34719","57662","234","0x0018"
"1784065068.307923447","127.0.0.1","127.0.0.1","57662","34719","68","0x0010"
"1784065068.312162916","127.0.0.1","127.0.0.1","57668","34719","269","0x0018"
"1784065068.313820342","127.0.0.1","127.0.0.1","34719","57668","155","0x0018"
"1784065068.313842803","127.0.0.1","127.0.0.1","57668","34719","68","0x0010"
"1784065068.315008919","127.0.0.1","127.0.0.1","57668","34719","110","0x0018"
"1784065068.358573972","127.0.0.1","127.0.0.1","34719","57668","68","0x0010"
"1784065068.437171721","185.125.190.57","172.18.203.227",,,"92",
"1784064950.270365440","127.0.0.1","127.0.0.1","57668","34719","130","0x0018"
"1784064950.270386072","127.0.0.1","127.0.0.1","34719","57668","68","0x0010"
"1784064950.271945339","127.0.0.1","127.0.0.1","34719","57668","106","0x0018"
"1784064950.315792246","127.0.0.1","127.0.0.1","57668","34719","68","0x0010"
"1784064950.738085384","127.0.0.1","127.0.0.1","57668","34719","148","0x0018"
"1784064950.739586419","127.0.0.1","127.0.0.1","34719","57668","112","0x0018"
"1784064950.739612211","127.0.0.1","127.0.0.1","57668","34719","68","0x0010"
"1784064950.757330381","127.0.0.1","127.0.0.1","57662","34719","601","0x0018"
"1784064950.759018020","127.0.0.1","127.0.0.1","34719","57662","92","0x0018"
"1784064950.759037787","127.0.0.1","127.0.0.1","57662","34719","68","0x0010"
"1784064950.770317530","127.0.0.1","127.0.0.1","57668","34719","148","0x0018"
"1784064950.772037889","127.0.0.1","127.0.0.1","34719","57668","112","0x0018"
"1784064950.802410289","127.0.0.1","127.0.0.1","57668","34719","148","0x0018"
"1784064950.802747243","127.0.0.1","127.0.0.1","34719","57668","112","0x0018"
"1784064950.834520440","127.0.0.1","127.0.0.1","57668","34719","141","0x0018"
"1784064950.835952889","127.0.0.1","127.0.0.1","34719","57668","112","0x0018"
"1784064950.868502873","127.0.0.1","127.0.0.1","57668","34719","145","0x0018"
"1784064950.869966216","127.0.0.1","127.0.0.1","34719","57668","112","0x0018"
"1784064950.901015793","127.0.0.1","127.0.0.1","57668","34719","176","0x0018"
"1784064950.902508962","127.0.0.1","127.0.0.1","34719","57668","112","0x0018"
"1784064950.936758656","127.0.0.1","127.0.0.1","57668","34719","186","0x0018"
"1784064950.938284506","127.0.0.1","127.0.0.1","34719","57668","142","0x0018"
"1784064950.979745617","127.0.0.1","127.0.0.1","57668","34719","68","0x0010"
"1784064951.061072325","127.0.0.1","127.0.0.1","34719","57662","154","0x0018"
"1784064951.061093028","127.0.0.1","127.0.0.1","57662","34719","68","0x0010"
"1784064951.398262679","127.0.0.1","127.0.0.1","57668","34719","507","0x0018"
"1784064951.399847992","127.0.0.1","127.0.0.1","34719","57668","142","0x0018"
"1784064951.399882748","127.0.0.1","127.0.0.1","57668","34719","68","0x0010"
"1784064951.428526329","127.0.0.1","127.0.0.1","57662","34719","601","0x0018"
"1784064951.430034398","127.0.0.1","127.0.0.1","34719","57662","92","0x0018"
"1784064951.430049010","127.0.0.1","127.0.0.1","57662","34719","68","0x0010"
"1784064951.563667000","127.0.0.1","127.0.0.1","57668","34719","128","0x0018"
"1784064951.563693057","127.0.0.1","127.0.0.1","57662","34719","127","0x0018"
"1784064951.565103042","127.0.0.1","127.0.0.1","34719","57668","106","0x0018"
"1784064951.565122670","127.0.0.1","127.0.0.1","57668","34719","68","0x0010"
"1784064951.565707722","127.0.0.1","127.0.0.1","34719","57662","92","0x0018"
"1784064951.565724339","127.0.0.1","127.0.0.1","57662","34719","68","0x0010"
"1784064951.571120778","127.0.0.1","127.0.0.1","34719","57662","173","0x0018"
"1784064951.571140489","127.0.0.1","127.0.0.1","57662","34719","68","0x0010"
"1784064951.581756577","127.0.0.1","127.0.0.1","57668","34719","192","0x0018"
"1784064951.583161580","127.0.0.1","127.0.0.1","34719","57668","106","0x0018"
"1784064951.623771256","127.0.0.1","127.0.0.1","57668","34719","68","0x0010"
"1784064952.318686733","127.0.0.1","127.0.0.1","57668","34719","128","0x0018"
"1784064952.318702034","127.0.0.1","127.0.0.1","57662","34719","127","0x0018"
"1784064952.320021320","127.0.0.1","127.0.0.1","34719","57668","106","0x0018"
"1784064952.320035845","127.0.0.1","127.0.0.1","57668","34719","68","0x0010"
"1784064952.320225080","127.0.0.1","127.0.0.1","34719","57662","92","0x0018"
"1784064952.320239078","127.0.0.1","127.0.0.1","57662","34719","68","0x0010"
"1784064952.325486156","127.0.0.1","127.0.0.1","34719","57662","528","0x0018"
"1784064952.325500376","127.0.0.1","127.0.0.1","57662","34719","68","0x0010"
"1784064952.332202590","127.0.0.1","127.0.0.1","57668","34719","546","0x0018"
"1784064952.333581927","127.0.0.1","127.0.0.1","34719","57668","106","0x0018"
"1784064952.375814707","127.0.0.1","127.0.0.1","57668","34719","68","0x0010"
"1784064952.423329187","127.0.0.1","127.0.0.1","34719","57668","340","0x0018"
"1784064952.423357089","127.0.0.1","127.0.0.1","57668","34719","68","0x0010"
"1784064952.425234622","127.0.0.1","127.0.0.1","57668","34719","182","0x0018"
"1784064952.443924152","127.0.0.1","127.0.0.1","34719","57668","226","0x0018"
"1784064952.445340745","127.0.0.1","127.0.0.1","57668","34719","146","0x0018"
"1784064952.445486386","127.0.0.1","127.0.0.1","34719","57668","6311","0x0018"
"1784064952.450129145","127.0.0.1","127.0.0.1","57668","34719","760","0x0018"
"1784064952.450396802","127.0.0.1","127.0.0.1","57662","34719","1056","0x0018"
"1784064952.450979352","127.0.0.1","127.0.0.1","34719","57662","114","0x0018"
"1784064952.450999419","127.0.0.1","127.0.0.1","57662","34719","68","0x0010"
"1784064952.491782047","127.0.0.1","127.0.0.1","34719","57668","68","0x0010"
"1784064952.491794149","127.0.0.1","127.0.0.1","57668","34719","4540","0x0018"
"1784064952.491821640","127.0.0.1","127.0.0.1","34719","57668","68","0x0010"
"1784064952.494112158","127.0.0.1","127.0.0.1","34719","57668","2408","0x0018"
"1784064952.535871800","127.0.0.1","127.0.0.1","57668","34719","68","0x0010"
"1784064952.551787370","127.0.0.1","127.0.0.1","34719","57668","1177","0x0018"
"1784064952.551860309","127.0.0.1","127.0.0.1","57668","34719","68","0x0010"
"1784064952.553833183","127.0.0.1","127.0.0.1","57668","34719","110","0x0018"
"1784064952.595749256","127.0.0.1","127.0.0.1","34719","57668","68","0x0010"
"1784064952.746679256","127.0.0.1","127.0.0.1","34719","57668","111","0x0018"
"1784064952.747995044","127.0.0.1","127.0.0.1","57668","34719","110","0x0018"
"1784064952.748012575","127.0.0.1","127.0.0.1","34719","57668","68","0x0010"
"1784064952.754463895","127.0.0.1","127.0.0.1","57668","34719","899","0x0018"
"1784064952.754484558","127.0.0.1","127.0.0.1","34719","57668","68","0x0010"
"1784064952.754751238","127.0.0.1","127.0.0.1","34719","57668","206","0x0018"
"1784064952.755743839","127.0.0.1","127.0.0.1","57668","34719","146","0x0018"
"1784064952.760401658","127.0.0.1","127.0.0.1","34719","57668","226","0x0018"
"1784064952.761111488","127.0.0.1","127.0.0.1","34719","57668","96","0x0018"
"1784064952.761193921","127.0.0.1","127.0.0.1","57668","34719","68","0x0010"
"1784064952.761691599","127.0.0.1","127.0.0.1","57668","34719","146","0x0018"
"1784064952.761813527","127.0.0.1","127.0.0.1","34719","57668","695","0x0018"
"1784064952.762814767","127.0.0.1","127.0.0.1","57668","34719","146","0x0018"
"1784064952.803763926","127.0.0.1","127.0.0.1","34719","57668","68","0x0010"
"1784064953.530318451","127.0.0.1","127.0.0.1","57662","34719","127","0x0018"
"1784064953.530324544","127.0.0.1","127.0.0.1","57668","34719","128","0x0018"
"1784064953.530361990","127.0.0.1","127.0.0.1","34719","57668","68","0x0010"
"1784064953.531834953","127.0.0.1","127.0.0.1","34719","57668","106","0x0018"
"1784064953.532062576","127.0.0.1","127.0.0.1","34719","57662","92","0x0018"
"1784064953.532081325","127.0.0.1","127.0.0.1","57662","34719","68","0x0010"
"1784064953.537594875","127.0.0.1","127.0.0.1","34719","57662","237","0x0018"
"1784064953.537610557","127.0.0.1","127.0.0.1","57662","34719","68","0x0010"
"1784064953.544323805","127.0.0.1","127.0.0.1","57668","34719","255","0x0018"
"1784064953.545850779","127.0.0.1","127.0.0.1","34719","57668","106","0x0018"
"1784064953.587732217","127.0.0.1","127.0.0.1","57668","34719","68","0x0010"
"1784064953.694907611","127.0.0.1","127.0.0.1","57662","34719","87","0x0018"
"1784064953.716480088","127.0.0.1","127.0.0.1","57668","34719","128","0x0018"
"1784064953.717903741","127.0.0.1","127.0.0.1","34719","57668","106","0x0018"
"1784064953.717918857","127.0.0.1","127.0.0.1","57668","34719","68","0x0010"
"1784064953.739748813","127.0.0.1","127.0.0.1","34719","57662","68","0x0010"
"1784064953.739761224","127.0.0.1","127.0.0.1","57662","34719","127","0x0018"
"1784064953.739788984","127.0.0.1","127.0.0.1","34719","57662","68","0x0010"
"1784064953.741689039","127.0.0.1","127.0.0.1","34719","57662","92","0x0018"
"1784064953.741717719","127.0.0.1","127.0.0.1","57662","34719","68","0x0010"
"1784064953.747098282","127.0.0.1","127.0.0.1","34719","57662","529","0x0018"
"1784064953.747121928","127.0.0.1","127.0.0.1","57662","34719","68","0x0010"
"1784064953.754379404","127.0.0.1","127.0.0.1","57668","34719","547","0x0018"
"1784064953.755911178","127.0.0.1","127.0.0.1","34719","57668","106","0x0018"
"1784064953.799728400","127.0.0.1","127.0.0.1","57668","34719","68","0x0010"
"1784064953.813672115","127.0.0.1","127.0.0.1","57668","34719","87","0x0018"
"1784064953.855995639","127.0.0.1","127.0.0.1","34719","57668","68","0x0010"
"1784064953.928866395","127.0.0.1","127.0.0.1","57668","34719","128","0x0018"
"1784064953.928887348","127.0.0.1","127.0.0.1","34719","57668","68","0x0010"
"1784064953.928895607","127.0.0.1","127.0.0.1","57662","34719","127","0x0018"
"1784064953.930327848","127.0.0.1","127.0.0.1","34719","57668","106","0x0018"
"1784064953.930375050","127.0.0.1","127.0.0.1","57668","34719","68","0x0010"
"1784064953.930412796","127.0.0.1","127.0.0.1","34719","57662","92","0x0018"
"1784064953.930424637","127.0.0.1","127.0.0.1","57662","34719","68","0x0010"
"1784064953.935932995","127.0.0.1","127.0.0.1","34719","57662","239","0x0018"
"1784064953.935951079","127.0.0.1","127.0.0.1","57662","34719","68","0x0010"
"1784064953.942546854","127.0.0.1","127.0.0.1","57668","34719","257","0x0018"
"1784064953.943914880","127.0.0.1","127.0.0.1","34719","57668","106","0x0018"
"1784064953.987783016","127.0.0.1","127.0.0.1","57668","34719","68","0x0010"
"1784064954.045689824","127.0.0.1","127.0.0.1","34719","57662","83","0x0018"
"1784064954.045796231","127.0.0.1","127.0.0.1","57662","34719","68","0x0010"
"1784064954.334286462","127.0.0.1","127.0.0.1","57668","34719","128","0x0018"
"1784064954.334351926","127.0.0.1","127.0.0.1","57662","34719","127","0x0018"
"1784064954.336716433","127.0.0.1","127.0.0.1","34719","57668","106","0x0018"
"1784064954.336742415","127.0.0.1","127.0.0.1","57668","34719","68","0x0010"
"1784064954.336754750","127.0.0.1","127.0.0.1","34719","57662","92","0x0018"
"1784064954.336801629","127.0.0.1","127.0.0.1","57662","34719","68","0x0010"
"1784064954.341736931","127.0.0.1","127.0.0.1","34719","57662","529","0x0018"
"1784064954.341750939","127.0.0.1","127.0.0.1","57662","34719","68","0x0010"
"1784064954.348291229","127.0.0.1","127.0.0.1","57668","34719","547","0x0018"
"1784064954.349712795","127.0.0.1","127.0.0.1","34719","57668","106","0x0018"
"1784064954.391743570","127.0.0.1","127.0.0.1","57668","34719","68","0x0010"
"1784064954.457419028","127.0.0.1","127.0.0.1","34719","57668","83","0x0018"
"1784064954.457435066","127.0.0.1","127.0.0.1","57668","34719","68","0x0010"
"1784064954.572875131","127.0.0.1","127.0.0.1","57668","34719","128","0x0018"
"1784064954.572875681","127.0.0.1","127.0.0.1","57662","34719","127","0x0018"
"1784064954.574228535","127.0.0.1","127.0.0.1","34719","57668","106","0x0018"
