frame.time_epoch,ip.src,ip.dst,tcp.srcport,tcp.dstport,frame.len,tcp.flags
"1784065390.388115988","127.0.0.1","127.0.0.1","57662","34719","68","0x0010"
"1784065390.389340985","127.0.0.1","127.0.0.1","57662","34719","261","0x0018"
"1784065390.390811832","127.0.0.1","127.0.0.1","34719","57662","950","0x0018"
"1784065390.418719292","127.0.0.1","127.0.0.1","57668","34719","183","0x0018"
"1784065390.418720077","127.0.0.1","127.0.0.1","57662","34719","230","0x0018"
"1784065390.419010832","127.0.0.1","127.0.0.1","34719","57668","112","0x0018"
"1784065390.420370166","127.0.0.1","127.0.0.1","34719","57662","890","0x0018"
"1784065390.421407117","127.0.0.1","127.0.0.1","57662","34719","288","0x0018"
"1784065390.422875138","127.0.0.1","127.0.0.1","34719","57662","1004","0x0018"
"1784065390.423889889","127.0.0.1","127.0.0.1","57662","34719","235","0x0018"
"1784065390.425339410","127.0.0.1","127.0.0.1","34719","57662","900","0x0018"
"1784065390.426313014","127.0.0.1","127.0.0.1","57662","34719","223","0x0018"
"1784065390.427740578","127.0.0.1","127.0.0.1","34719","57662","876","0x0018"
"1784065390.428793587","127.0.0.1","127.0.0.1","57662","34719","229","0x0018"
"1784065390.430170459","127.0.0.1","127.0.0.1","34719","57662","175","0x0018"
"1784065390.449298139","127.0.0.1","127.0.0.1","57668","34719","156","0x0018"
"1784065390.450843571","127.0.0.1","127.0.0.1","34719","57668","112","0x0018"
"1784065390.462695543","127.0.0.1","127.0.0.1","34719","57662","234","0x0018"
"1784065390.462723661","127.0.0.1","127.0.0.1","57662","34719","68","0x0010"
"1784065390.464440174","127.0.0.1","127.0.0.1","57668","34719","269","0x0018"
"1784065390.466513552","127.0.0.1","127.0.0.1","34719","57668","155","0x0018"
"1784065390.468169662","127.0.0.1","127.0.0.1","57668","34719","110","0x0018"
"1784065390.511132958","127.0.0.1","127.0.0.1","34719","57668","68","0x0010"
"1784065508.966737545","172.18.203.227","185.125.190.57",,,"92",
"1784065508.967498303","127.0.0.1","127.0.0.1","57668","34719","186","0x0018"
"1784065508.967592009","127.0.0.1","127.0.0.1","34719","57668","68","0x0010"
"1784065508.969468746","127.0.0.1","127.0.0.1","34719","57668","142","0x0018"
"1784065509.016721476","127.0.0.1","127.0.0.1","57668","34719","68","0x0010"
"1784065509.154175197","127.0.0.1","127.0.0.1","34719","57662","154","0x0018"
"1784065509.196630898","127.0.0.1","127.0.0.1","57662","34719","68","0x0010"
"1784065509.227628044","185.125.190.57","172.18.203.227",,,"92",
"1784065391.003972874","127.0.0.1","127.0.0.1","57662","34719","601","0x0018"
"1784065391.005736249","127.0.0.1","127.0.0.1","34719","57662","92","0x0018"
"1784065391.005756900","127.0.0.1","127.0.0.1","57662","34719","68","0x0010"
"1784065391.158932792","127.0.0.1","127.0.0.1","57662","34719","127","0x0018"
"1784065391.158972779","127.0.0.1","127.0.0.1","57668","34719","128","0x0018"
"1784065391.160441346","127.0.0.1","127.0.0.1","34719","57668","106","0x0018"
"1784065391.160458451","127.0.0.1","127.0.0.1","57668","34719","68","0x0010"
"1784065391.160551761","127.0.0.1","127.0.0.1","34719","57662","92","0x0018"
"1784065391.160569939","127.0.0.1","127.0.0.1","57662","34719","68","0x0010"
"1784065391.166153879","127.0.0.1","127.0.0.1","34719","57662","136","0x0018"
"1784065391.166170751","127.0.0.1","127.0.0.1","57662","34719","68","0x0010"
"1784065391.172991643","127.0.0.1","127.0.0.1","57668","34719","155","0x0018"
"1784065391.173303393","127.0.0.1","127.0.0.1","34719","57668","106","0x0018"
"1784065391.216340526","127.0.0.1","127.0.0.1","57668","34719","68","0x0010"
"1784065391.892955452","127.0.0.1","127.0.0.1","57668","34719","128","0x0018"
"1784065391.892958538","127.0.0.1","127.0.0.1","57662","34719","125","0x0018"
"1784065391.894470253","127.0.0.1","127.0.0.1","34719","57668","106","0x0018"
"1784065391.894498351","127.0.0.1","127.0.0.1","57668","34719","68","0x0010"
"1784065391.894884766","127.0.0.1","127.0.0.1","34719","57662","92","0x0018"
"1784065391.894909667","127.0.0.1","127.0.0.1","57662","34719","68","0x0010"
"1784065391.900398905","127.0.0.1","127.0.0.1","34719","57662","232","0x0018"
"1784065391.900415138","127.0.0.1","127.0.0.1","57662","34719","68","0x0010"
"1784065391.907028565","127.0.0.1","127.0.0.1","57668","34719","381","0x0018"
"1784065391.908539981","127.0.0.1","127.0.0.1","34719","57668","142","0x0018"
"1784065391.930083404","127.0.0.1","127.0.0.1","34719","57662","154","0x0018"
"1784065391.930102791","127.0.0.1","127.0.0.1","57662","34719","68","0x0010"
"1784065391.940547683","127.0.0.1","127.0.0.1","57668","34719","173","0x0018"
"1784065391.942148420","127.0.0.1","127.0.0.1","34719","57668","106","0x0018"
"1784065391.983231516","127.0.0.1","127.0.0.1","57668","34719","184","0x0018"
"1784065391.984661631","127.0.0.1","127.0.0.1","34719","57668","106","0x0018"
"1784065391.988440661","127.0.0.1","127.0.0.1","34719","57662","209","0x0018"
"1784065391.988457105","127.0.0.1","127.0.0.1","57662","34719","68","0x0010"
"1784065391.991196936","127.0.0.1","127.0.0.1","57668","34719","188","0x0018"
"1784065391.992531805","127.0.0.1","127.0.0.1","34719","57668","142","0x0018"
"1784065392.002712519","127.0.0.1","127.0.0.1","34719","57662","247","0x0018"
"1784065392.002732261","127.0.0.1","127.0.0.1","57662","34719","68","0x0010"
"1784065392.003886690","127.0.0.1","127.0.0.1","57668","34719","282","0x0018"
"1784065392.004363171","127.0.0.1","127.0.0.1","34719","57668","155","0x0018"
"1784065392.005136907","127.0.0.1","127.0.0.1","57668","34719","110","0x0018"
"1784065392.048535215","127.0.0.1","127.0.0.1","34719","57668","68","0x0010"
"1784065392.187343363","127.0.0.1","127.0.0.1","57662","34719","112","0x0018"
"1784065392.189577660","127.0.0.1","127.0.0.1","34719","57662","92","0x0018"
"1784065392.189604963","127.0.0.1","127.0.0.1","57662","34719","68","0x0010"
"1784065392.498292296","127.0.0.1","127.0.0.1","57668","34719","183","0x0018"
"1784065392.498341347","127.0.0.1","127.0.0.1","34719","57668","68","0x0010"
"1784065392.499535619","127.0.0.1","127.0.0.1","57662","34719","136","0x0018"
"1784065392.499856419","127.0.0.1","127.0.0.1","34719","57668","112","0x0018"
"1784065392.501179328","127.0.0.1","127.0.0.1","34719","57662","92","0x0018"
"1784065392.501199380","127.0.0.1","127.0.0.1","57662","34719","68","0x0010"
"1784065392.511296264","127.0.0.1","127.0.0.1","57662","34719","291","0x0018"
"1784065392.511306148","127.0.0.1","127.0.0.1","57668","34719","186","0x0018"
"1784065392.512781266","127.0.0.1","127.0.0.1","34719","57668","112","0x0018"
"1784065392.512933217","127.0.0.1","127.0.0.1","34719","57662","1010","0x0018"
"1784065392.550551540","127.0.0.1","127.0.0.1","57668","34719","156","0x0018"
"1784065392.552045949","127.0.0.1","127.0.0.1","34719","57668","112","0x0018"
"1784065392.556335842","127.0.0.1","127.0.0.1","57662","34719","68","0x0010"
"1784065392.584481611","127.0.0.1","127.0.0.1","57668","34719","183","0x0018"
"1784065392.585857700","127.0.0.1","127.0.0.1","34719","57668","112","0x0018"
"1784065392.628285382","127.0.0.1","127.0.0.1","57668","34719","68","0x0010"
"1784065393.439004387","127.0.0.1","127.0.0.1","57668","34719","130","0x0018"
"1784065393.440459059","127.0.0.1","127.0.0.1","34719","57668","106","0x0018"
"1784065393.440478162","127.0.0.1","127.0.0.1","57668","34719","68","0x0010"
"1784065393.608015620","127.0.0.1","127.0.0.1","57668","34719","141","0x0018"
"1784065393.609587582","127.0.0.1","127.0.0.1","34719","57668","112","0x0018"
"1784065393.609610626","127.0.0.1","127.0.0.1","57668","34719","68","0x0010"
"1784065393.612064995","127.0.0.1","127.0.0.1","57668","34719","145","0x0018"
"1784065393.612353287","127.0.0.1","127.0.0.1","34719","57668","112","0x0018"
"1784065393.636434611","127.0.0.1","127.0.0.1","57668","34719","176","0x0018"
"1784065393.637924486","127.0.0.1","127.0.0.1","34719","57668","112","0x0018"
"1784065393.670033412","127.0.0.1","127.0.0.1","57668","34719","182","0x0018"
"1784065393.671453962","127.0.0.1","127.0.0.1","34719","57668","112","0x0018"
"1784065393.676744738","127.0.0.1","127.0.0.1","57662","34719","87","0x0018"
"1784065393.712345821","127.0.0.1","127.0.0.1","57668","34719","68","0x0010"
"1784065393.720288242","127.0.0.1","127.0.0.1","34719","57662","68","0x0010"
"1784065393.790841135","127.0.0.1","127.0.0.1","57668","34719","186","0x0018"
"1784065393.792160721","127.0.0.1","127.0.0.1","34719","57668","142","0x0018"
"1784065393.792207649","127.0.0.1","127.0.0.1","57668","34719","68","0x0010"
"1784065393.806463953","127.0.0.1","127.0.0.1","57668","34719","87","0x0018"
"1784065393.848295653","127.0.0.1","127.0.0.1","34719","57668","68","0x0010"
"1784065393.900356005","127.0.0.1","127.0.0.1","57668","34719","127","0x0018"
"1784065393.900386305","127.0.0.1","127.0.0.1","34719","57668","68","0x0010"
"1784065393.901873908","127.0.0.1","127.0.0.1","34719","57668","106","0x0018"
"1784065393.927578640","127.0.0.1","127.0.0.1","34719","57662","154","0x0018"
"1784065393.927596461","127.0.0.1","127.0.0.1","57662","34719","68","0x0010"
"1784065393.944368430","127.0.0.1","127.0.0.1","57668","34719","68","0x0010"
"1784065394.070084229","127.0.0.1","127.0.0.1","34719","57662","83","0x0018"
"1784065394.070128354","127.0.0.1","127.0.0.1","57662","34719","68","0x0010"
"1784065394.195964768","127.0.0.1","127.0.0.1","57662","34719","112","0x0018"
"1784065394.196023015","127.0.0.1","127.0.0.1","34719","57662","68","0x0010"
"1784065394.198190854","127.0.0.1","127.0.0.1","34719","57662","92","0x0018"
"1784065394.198252032","127.0.0.1","127.0.0.1","57662","34719","68","0x0010"
"1784065394.289313071","127.0.0.1","127.0.0.1","57662","34719","601","0x0018"
"1784065394.291899524","127.0.0.1","127.0.0.1","34719","57662","92","0x0018"
"1784065394.291955487","127.0.0.1","127.0.0.1","57662","34719","68","0x0010"
"1784065394.482775784","127.0.0.1","127.0.0.1","34719","57668","83","0x0018"
"1784065394.482818497","127.0.0.1","127.0.0.1","57668","34719","68","0x0010"
"1784065394.536354269","127.0.0.1","127.0.0.1","57668","34719","128","0x0018"
"1784065394.536387216","127.0.0.1","127.0.0.1","57662","34719","127","0x0018"
"1784065394.537643719","127.0.0.1","127.0.0.1","34719","57668","106","0x0018"
"1784065394.537658943","127.0.0.1","127.0.0.1","57668","34719","68","0x0010"
"1784065394.538202418","127.0.0.1","127.0.0.1","34719","57662","92","0x0018"
"1784065394.538221090","127.0.0.1","127.0.0.1","57662","34719","68","0x0010"
"1784065394.543831662","127.0.0.1","127.0.0.1","34719","57662","173","0x0018"
"1784065394.543851045","127.0.0.1","127.0.0.1","57662","34719","68","0x0010"
"1784065394.550797820","127.0.0.1","127.0.0.1","57668","34719","192","0x0018"
"1784065394.552240252","127.0.0.1","127.0.0.1","34719","57668","106","0x0018"
"1784065394.592289771","127.0.0.1","127.0.0.1","57668","34719","68","0x0010"
"1784065394.808099488","127.0.0.1","127.0.0.1","34719","57668","340","0x0018"
"1784065394.808163238","127.0.0.1","127.0.0.1","57668","34719","68","0x0010"
"1784065394.811826795","127.0.0.1","127.0.0.1","57668","34719","182","0x0018"
"1784065394.831530874","127.0.0.1","127.0.0.1","34719","57668","226","0x0018"
"1784065394.832358027","127.0.0.1","127.0.0.1","34719","57668","133","0x0018"
"1784065394.832408214","127.0.0.1","127.0.0.1","57668","34719","68","0x0010"
"1784065394.833094767","127.0.0.1","127.0.0.1","57668","34719","146","0x0018"
"1784065394.833284567","127.0.0.1","127.0.0.1","34719","57668","6310","0x0018"
"1784065394.833540357","127.0.0.1","127.0.0.1","57668","34719","110","0x0018"
"1784065394.835030931","127.0.0.1","127.0.0.1","57662","34719","1056","0x0018"
"1784065394.836543630","127.0.0.1","127.0.0.1","34719","57662","114","0x0018"
"1784065394.836561372","127.0.0.1","127.0.0.1","57662","34719","68","0x0010"
"1784065394.876340934","127.0.0.1","127.0.0.1","34719","57668","68","0x0010"
"1784065394.876357990","127.0.0.1","127.0.0.1","57668","34719","5302","0x0018"
"1784065394.876393150","127.0.0.1","127.0.0.1","34719","57668","68","0x0010"
"1784065394.877374845","127.0.0.1","127.0.0.1","34719","57668","2489","0x0018"
"1784065394.920405543","127.0.0.1","127.0.0.1","57668","34719","68","0x0010"
"1784065394.939961021","127.0.0.1","127.0.0.1","34719","57668","1703","0x0018"
"1784065394.940034367","127.0.0.1","127.0.0.1","57668","34719","68","0x0010"
"1784065394.941646054","127.0.0.1","127.0.0.1","57668","34719","110","0x0018"
"1784065394.984609105","127.0.0.1","127.0.0.1","34719","57668","68","0x0010"
"1784065395.134311506","127.0.0.1","127.0.0.1","34719","57668","111","0x0018"
"1784065395.135724183","127.0.0.1","127.0.0.1","57668","34719","110","0x0018"
"1784065395.135740686","127.0.0.1","127.0.0.1","34719","57668","68","0x0010"
"1784065395.146040796","127.0.0.1","127.0.0.1","57668","34719","815","0x0018"
"1784065395.146059569","127.0.0.1","127.0.0.1","34719","57668","68","0x0010"
"1784065395.146309511","127.0.0.1","127.0.0.1","34719","57668","206","0x0018"
"1784065395.147254299","127.0.0.1","127.0.0.1","57668","34719","146","0x0018"
"1784065395.151984039","127.0.0.1","127.0.0.1","34719","57668","226","0x0018"
"1784065395.152623418","127.0.0.1","127.0.0.1","34719","57668","96","0x0018"
"1784065395.152670628","127.0.0.1","127.0.0.1","57668","34719","68","0x0010"
"1784065395.153108274","127.0.0.1","127.0.0.1","57668","34719","146","0x0018"
"1784065395.154358689","127.0.0.1","127.0.0.1","34719","57668","639","0x0018"
"1784065395.155272923","127.0.0.1","127.0.0.1","57668","34719","146","0x0018"
"1784065395.196275302","127.0.0.1","127.0.0.1","34719","57668","68","0x0010"
"1784065395.489523096","127.0.0.1","127.0.0.1","57662","34719","127","0x0018"
"1784065395.489623045","127.0.0.1","127.0.0.1","57668","34719","128","0x0018"
"1784065395.489661844","127.0.0.1","127.0.0.1","34719","57668","68","0x0010"
"1784065395.490954018","127.0.0.1","127.0.0.1","34719","57668","106","0x0018"
"1784065395.491047478","127.0.0.1","127.0.0.1","34719","57662","92","0x0018"
"1784065395.491066313","127.0.0.1","127.0.0.1","57662","34719","68","0x0010"
"1784065395.496411104","127.0.0.1","127.0.0.1","34719","57662","523","0x0018"
"1784065395.496432953","127.0.0.1","127.0.0.1","57662","34719","68","0x0010"
"1784065395.502864769","127.0.0.1","127.0.0.1","57668","34719","541","0x0018"
"1784065395.504347926","127.0.0.1","127.0.0.1","34719","57668","106","0x0018"
"1784065513.982313088","172.18.203.227","185.125.190.57",,,"92",
"1784065513.996596146","127.0.0.1","127.0.0.1","57668","34719","68","0x0010"
"1784065514.127525010","127.0.0.1","127.0.0.1","34719","57662","234","0x0018"
"1784065514.127539845","127.0.0.1","127.0.0.1","57662","34719","68","0x0010"
"1784065514.129081995","127.0.0.1","127.0.0.1","57668","34719","269","0x0018"
"1784065514.129556434","127.0.0.1","127.0.0.1","34719","57668","155","0x0018"
"1784065514.129586195","127.0.0.1","127.0.0.1","57668","34719","68","0x0010"
"1784065514.130482228","127.0.0.1","127.0.0.1","57668","34719","110","0x0018"
"1784065514.172675953","127.0.0.1","127.0.0.1","34719","57668","68","0x0010"
"1784065514.232548967","185.125.190.57","172.18.203.227",,,"92",
"1784065396.198638564","127.0.0.1","127.0.0.1","57662","34719","112","0x0018"
"1784065396.200301997","127.0.0.1","127.0.0.1","34719","57662","92","0x0018"
"1784065396.200356744","127.0.0.1","127.0.0.1","57662","34719","68","0x0010"
"1784065514.709584704","172.18.203.227","185.125.190.57",,,"92",
"1784065514.761589472","127.0.0.1","127.0.0.1","57668","34719","128","0x0018"
"1784065514.761594533","127.0.0.1","127.0.0.1","57662","34719","125","0x0018"
"1784065514.761631062","127.0.0.1","127.0.0.1","34719","57668","68","0x0010"
"1784065514.763120959","127.0.0.1","127.0.0.1","34719","57668","106","0x0018"
"1784065514.763315732","127.0.0.1","127.0.0.1","34719","57662","92","0x0018"
"1784065514.763336765","127.0.0.1","127.0.0.1","57662","34719","68","0x0010"
"1784065514.769377325","127.0.0.1","127.0.0.1","34719","57662","241","0x0018"
"1784065514.769392747","127.0.0.1","127.0.0.1","57662","34719","68","0x0010"
"1784065514.776046155","127.0.0.1","127.0.0.1","57668","34719","401","0x0018"
"1784065514.777514531","127.0.0.1","127.0.0.1","34719","57668","142","0x0018"
"1784065514.796457089","127.0.0.1","127.0.0.1","34719","57662","160","0x0018"
"1784065514.796478011","127.0.0.1","127.0.0.1","57662","34719","68","0x0010"
"1784065514.803811506","127.0.0.1","127.0.0.1","57668","34719","179","0x0018"
"1784065514.805160692","127.0.0.1","127.0.0.1","34719","57668","106","0x0018"
"1784065514.842143269","127.0.0.1","127.0.0.1","34719","57662","209","0x0018"
"1784065514.842165139","127.0.0.1","127.0.0.1","57662","34719","68","0x0010"
"1784065514.845794497","127.0.0.1","127.0.0.1","57668","34719","188","0x0018"
"1784065514.847265051","127.0.0.1","127.0.0.1","34719","57668","142","0x0018"
"1784065514.848160095","127.0.0.1","127.0.0.1","57668","34719","190","0x0018"
"1784065514.849460203","127.0.0.1","127.0.0.1","34719","57668","106","0x0018"
"1784065514.899277634","127.0.0.1","127.0.0.1","57668","34719","68","0x0010"
"1784065514.917600595","127.0.0.1","127.0.0.1","34719","57662","234","0x0018"
"1784065514.917613937","127.0.0.1","127.0.0.1","57662","34719","68","0x0010"
"1784065514.919925332","127.0.0.1","127.0.0.1","57668","34719","269","0x0018"
"1784065514.923406436","127.0.0.1","127.0.0.1","34719","57668","155","0x0018"
"1784065514.923789459","127.0.0.1","127.0.0.1","57668","34719","68","0x0010"
"1784065514.926003551","127.0.0.1","127.0.0.1","57668","34719","110","0x0018"
"1784065514.967243484","127.0.0.1","127.0.0.1","34719","57668","68","0x0010"
"1784065514.989318792","185.125.190.57","172.18.203.227",,,"92",
"1784065396.898718098","127.0.0.1","127.0.0.1","57662","34719","136","0x0018"
"1784065396.900384261","127.0.0.1","127.0.0.1","34719","57662","92","0x0018"
"1784065396.900408789","127.0.0.1","127.0.0.1","57662","34719","68","0x0010"
"1784065396.906358887","127.0.0.1","127.0.0.1","57668","34719","172","0x0018"
"1784065396.906390903","127.0.0.1","127.0.0.1","34719","57668","68","0x0010"
"1784065396.906524662","127.0.0.1","127.0.0.1","57662","34719","277","0x0018"
"1784065396.907937685","127.0.0.1","127.0.0.1","34719","57668","112","0x0018"
"1784065396.908287347","127.0.0.1","127.0.0.1","34719","57662","982","0x0018"
"1784065396.943519840","127.0.0.1","127.0.0.1","57662","34719","238","0x0018"
"1784065396.943520029","127.0.0.1","127.0.0.1","57668","34719","175","0x0018"
"1784065396.944894205","127.0.0.1","127.0.0.1","34719","57668","112","0x0018"
"1784065396.945191276","127.0.0.1","127.0.0.1","34719","57662","906","0x0018"
"1784065396.946195972","127.0.0.1","127.0.0.1","57662","34719","280","0x0018"
"1784065396.947583543","127.0.0.1","127.0.0.1","34719","57662","988","0x0018"
"1784065396.970902248","127.0.0.1","127.0.0.1","57668","34719","182","0x0018"
"1784065396.970902387","127.0.0.1","127.0.0.1","57662","34719","287","0x0018"
"1784065396.971188898","127.0.0.1","127.0.0.1","34719","57662","1002","0x0018"
"1784065396.972248291","127.0.0.1","127.0.0.1","34719","57668","112","0x0018"
"1784065397.012276569","127.0.0.1","127.0.0.1","57662","34719","68","0x0010"
"1784065397.016229813","127.0.0.1","127.0.0.1","57668","34719","68","0x0010"
"1784065397.586830702","127.0.0.1","127.0.0.1","57668","34719","130","0x0018"
"1784065397.588297317","127.0.0.1","127.0.0.1","34719","57668","106","0x0018"
"1784065397.588314257","127.0.0.1","127.0.0.1","57668","34719","68","0x0010"
"1784065398.068716691","127.0.0.1","127.0.0.1","57662","34719","601","0x0018"
"1784065398.070233511","127.0.0.1","127.0.0.1","34719","57662","92","0x0018"
"1784065398.070261038","127.0.0.1","127.0.0.1","57662","34719","68","0x0010"
"1784065398.208527483","127.0.0.1","127.0.0.1","57662","34719","112","0x0018"
"1784065398.209845014","127.0.0.1","127.0.0.1","34719","57662","92","0x0018"
"1784065398.209875232","127.0.0.1","127.0.0.1","57662","34719","68","0x0010"
"1784065398.580501953","127.0.0.1","127.0.0.1","34719","57662","258","0x0018"
"1784065398.580519097","127.0.0.1","127.0.0.1","57662","34719","68","0x0010"
"1784065398.583370933","127.0.0.1","127.0.0.1","57668","34719","975","0x0018"
"1784065398.585172359","127.0.0.1","127.0.0.1","34719","57668","247","0x0018"
"1784065398.585189785","127.0.0.1","127.0.0.1","57668","34719","68","0x0010"
"1784065398.585732290","127.0.0.1","127.0.0.1","34719","57662","364","0x0018"
"1784065398.585751629","127.0.0.1","127.0.0.1","57662","34719","68","0x0010"
"1784065398.586426730","127.0.0.1","127.0.0.1","57668","34719","110","0x0018"
"1784065398.587956500","127.0.0.1","127.0.0.1","34719","57668","88","0x0018"
"1784065398.589232244","127.0.0.1","127.0.0.1","57668","34719","196","0x0018"
"1784065398.590362735","127.0.0.1","127.0.0.1","34719","57662","229","0x0018"
"1784065398.590381329","127.0.0.1","127.0.0.1","57662","34719","68","0x0010"
"1784065398.590454126","127.0.0.1","127.0.0.1","34719","57668","142","0x0018"
