frame.time_epoch,ip.src,ip.dst,tcp.srcport,tcp.dstport,frame.len,tcp.flags
"1784064792.027716780","127.0.0.1","127.0.0.1","34719","57662","1010","0x0018"
"1784064792.028098074","127.0.0.1","127.0.0.1","34719","57668","112","0x0018"
"1784064792.060115596","127.0.0.1","127.0.0.1","57668","34719","156","0x0018"
"1784064792.061577801","127.0.0.1","127.0.0.1","34719","57668","112","0x0018"
"1784064792.071202763","127.0.0.1","127.0.0.1","57662","34719","68","0x0010"
"1784064792.090116916","127.0.0.1","127.0.0.1","57668","34719","186","0x0018"
"1784064792.091518059","127.0.0.1","127.0.0.1","34719","57668","112","0x0018"
"1784064792.135172419","127.0.0.1","127.0.0.1","57668","34719","68","0x0010"
"1784064792.226025218","127.0.0.1","127.0.0.1","57668","34719","186","0x0018"
"1784064792.226876686","127.0.0.1","127.0.0.1","34719","57662","234","0x0018"
"1784064792.226892022","127.0.0.1","127.0.0.1","57662","34719","68","0x0010"
"1784064792.227327723","127.0.0.1","127.0.0.1","34719","57668","142","0x0018"
"1784064792.227374642","127.0.0.1","127.0.0.1","57668","34719","68","0x0010"
"1784064792.228296952","127.0.0.1","127.0.0.1","57668","34719","269","0x0018"
"1784064792.229832477","127.0.0.1","127.0.0.1","34719","57668","155","0x0018"
"1784064792.230543697","127.0.0.1","127.0.0.1","57668","34719","110","0x0018"
"1784064792.271254003","127.0.0.1","127.0.0.1","34719","57668","68","0x0010"
"1784064792.466176021","127.0.0.1","127.0.0.1","34719","57662","154","0x0018"
"1784064792.466198404","127.0.0.1","127.0.0.1","57662","34719","68","0x0010"
"1784064792.706001051","127.0.0.1","127.0.0.1","57662","34719","601","0x0018"
"1784064792.707811644","127.0.0.1","127.0.0.1","34719","57662","92","0x0018"
"1784064792.707826935","127.0.0.1","127.0.0.1","57662","34719","68","0x0010"
"1784064792.817444768","127.0.0.1","127.0.0.1","57668","34719","128","0x0018"
"1784064792.817470180","127.0.0.1","127.0.0.1","34719","57668","68","0x0010"
"1784064792.817510029","127.0.0.1","127.0.0.1","57662","34719","127","0x0018"
"1784064792.818902724","127.0.0.1","127.0.0.1","34719","57668","106","0x0018"
"1784064792.819182630","127.0.0.1","127.0.0.1","34719","57662","92","0x0018"
"1784064792.819196626","127.0.0.1","127.0.0.1","57662","34719","68","0x0010"
"1784064792.824873934","127.0.0.1","127.0.0.1","34719","57662","136","0x0018"
"1784064792.824891027","127.0.0.1","127.0.0.1","57662","34719","68","0x0010"
"1784064792.832466244","127.0.0.1","127.0.0.1","57668","34719","155","0x0018"
"1784064792.833855869","127.0.0.1","127.0.0.1","34719","57668","106","0x0018"
"1784064792.875206181","127.0.0.1","127.0.0.1","57668","34719","68","0x0010"
"1784064793.138089030","127.0.0.1","127.0.0.1","57662","34719","125","0x0018"
"1784064793.138089198","127.0.0.1","127.0.0.1","57668","34719","128","0x0018"
"1784064793.139526045","127.0.0.1","127.0.0.1","34719","57668","106","0x0018"
"1784064793.139539807","127.0.0.1","127.0.0.1","57668","34719","68","0x0010"
"1784064793.139769551","127.0.0.1","127.0.0.1","34719","57662","92","0x0018"
"1784064793.139782399","127.0.0.1","127.0.0.1","57662","34719","68","0x0010"
"1784064793.145489975","127.0.0.1","127.0.0.1","34719","57662","232","0x0018"
"1784064793.145509418","127.0.0.1","127.0.0.1","57662","34719","68","0x0010"
"1784064793.151778330","127.0.0.1","127.0.0.1","57668","34719","199","0x0018"
"1784064793.153147531","127.0.0.1","127.0.0.1","34719","57668","106","0x0018"
"1784064793.153169830","127.0.0.1","127.0.0.1","57668","34719","250","0x0018"
"1784064793.154459773","127.0.0.1","127.0.0.1","34719","57668","106","0x0018"
"1784064793.167716219","127.0.0.1","127.0.0.1","34719","57662","154","0x0018"
"1784064793.167737884","127.0.0.1","127.0.0.1","57662","34719","68","0x0010"
"1784064793.174658409","127.0.0.1","127.0.0.1","57668","34719","173","0x0018"
"1784064793.175995762","127.0.0.1","127.0.0.1","34719","57668","106","0x0018"
"1784064793.219193182","127.0.0.1","127.0.0.1","57668","34719","68","0x0010"
"1784064793.219451407","127.0.0.1","127.0.0.1","57668","34719","184","0x0018"
"1784064793.220122530","127.0.0.1","127.0.0.1","34719","57662","209","0x0018"
"1784064793.220143305","127.0.0.1","127.0.0.1","57662","34719","68","0x0010"
"1784064793.220740717","127.0.0.1","127.0.0.1","34719","57668","106","0x0018"
"1784064793.220790392","127.0.0.1","127.0.0.1","57668","34719","68","0x0010"
"1784064793.222863214","127.0.0.1","127.0.0.1","57668","34719","188","0x0018"
"1784064793.224231135","127.0.0.1","127.0.0.1","34719","57668","142","0x0018"
"1784064793.238011223","127.0.0.1","127.0.0.1","34719","57662","387","0x0018"
"1784064793.238031249","127.0.0.1","127.0.0.1","57662","34719","68","0x0010"
"1784064793.239145424","127.0.0.1","127.0.0.1","57668","34719","397","0x0018"
"1784064793.240685469","127.0.0.1","127.0.0.1","34719","57668","206","0x0018"
"1784064793.241458017","127.0.0.1","127.0.0.1","57668","34719","146","0x0018"
"1784064793.283162294","127.0.0.1","127.0.0.1","34719","57668","68","0x0010"
"1784064793.660743591","127.0.0.1","127.0.0.1","57668","34719","156","0x0018"
"1784064793.660768760","127.0.0.1","127.0.0.1","34719","57668","68","0x0010"
"1784064793.662226390","127.0.0.1","127.0.0.1","34719","57668","112","0x0018"
"1784064793.679563245","127.0.0.1","127.0.0.1","57662","34719","87","0x0018"
"1784064793.703265334","127.0.0.1","127.0.0.1","57668","34719","68","0x0010"
"1784064793.723140467","127.0.0.1","127.0.0.1","34719","57662","68","0x0010"
"1784064793.723148128","127.0.0.1","127.0.0.1","57662","34719","136","0x0018"
"1784064793.723257211","127.0.0.1","127.0.0.1","34719","57662","68","0x0010"
"1784064793.724825109","127.0.0.1","127.0.0.1","34719","57662","92","0x0018"
"1784064793.724842426","127.0.0.1","127.0.0.1","57662","34719","68","0x0010"
"1784064793.744370181","127.0.0.1","127.0.0.1","57668","34719","183","0x0018"
"1784064793.744402371","127.0.0.1","127.0.0.1","57662","34719","496","0x0018"
"1784064793.745782804","127.0.0.1","127.0.0.1","34719","57668","112","0x0018"
"1784064793.745814573","127.0.0.1","127.0.0.1","57668","34719","68","0x0010"
"1784064793.745963025","127.0.0.1","127.0.0.1","34719","57662","995","0x0018"
"1784064793.754668209","127.0.0.1","127.0.0.1","57662","34719","557","0x0018"
"1784064793.756689648","127.0.0.1","127.0.0.1","34719","57662","1258","0x0018"
"1784064793.762371409","127.0.0.1","127.0.0.1","57662","34719","701","0x0018"
"1784064793.764200450","127.0.0.1","127.0.0.1","34719","57662","1110","0x0018"
"1784064793.766122998","127.0.0.1","127.0.0.1","57662","34719","695","0x0018"
"1784064793.768187559","127.0.0.1","127.0.0.1","34719","57662","1184","0x0018"
"1784064793.773188080","127.0.0.1","127.0.0.1","57662","34719","747","0x0018"
"1784064793.774686137","127.0.0.1","127.0.0.1","34719","57662","387","0x0018"
"1784064793.781609658","127.0.0.1","127.0.0.1","57662","34719","600","0x0018"
"1784064793.783299743","127.0.0.1","127.0.0.1","34719","57662","318","0x0018"
"1784064793.806249761","127.0.0.1","127.0.0.1","57668","34719","199","0x0018"
"1784064793.807646469","127.0.0.1","127.0.0.1","34719","57668","112","0x0018"
"1784064793.807666198","127.0.0.1","127.0.0.1","57668","34719","68","0x0010"
"1784064793.827210402","127.0.0.1","127.0.0.1","57662","34719","68","0x0010"
"1784064794.032008167","127.0.0.1","127.0.0.1","34719","57662","83","0x0018"
"1784064794.032042390","127.0.0.1","127.0.0.1","57662","34719","68","0x0010"
"1784064794.275487495","127.0.0.1","127.0.0.1","34719","57662","234","0x0018"
"1784064794.275508513","127.0.0.1","127.0.0.1","57662","34719","68","0x0010"
"1784064794.276863208","127.0.0.1","127.0.0.1","57668","34719","269","0x0018"
"1784064794.278487101","127.0.0.1","127.0.0.1","34719","57668","155","0x0018"
"1784064794.278503868","127.0.0.1","127.0.0.1","57668","34719","68","0x0010"
"1784064794.279419810","127.0.0.1","127.0.0.1","57668","34719","110","0x0018"
"1784064794.323198852","127.0.0.1","127.0.0.1","34719","57668","68","0x0010"
"1784064794.435232958","127.0.0.1","127.0.0.1","34719","57668","83","0x0018"
"1784064912.899286839","172.18.203.227","185.125.190.57",,,"92",
"1784064912.928675279","127.0.0.1","127.0.0.1","57668","34719","68","0x0010"
"1784064913.020388481","127.0.0.1","127.0.0.1","57668","34719","130","0x0018"
"1784064913.020414061","127.0.0.1","127.0.0.1","34719","57668","68","0x0010"
"1784064913.021794577","127.0.0.1","127.0.0.1","34719","57668","106","0x0018"
"1784064913.021815789","127.0.0.1","127.0.0.1","57668","34719","68","0x0010"
"1784064913.162810640","185.125.190.57","172.18.203.227",,,"92",
"1784064794.778969399","127.0.0.1","127.0.0.1","57668","34719","148","0x0018"
"1784064794.780347591","127.0.0.1","127.0.0.1","34719","57668","112","0x0018"
"1784064794.780401339","127.0.0.1","127.0.0.1","57668","34719","68","0x0010"
"1784064794.811252678","127.0.0.1","127.0.0.1","57668","34719","148","0x0018"
"1784064794.811253029","127.0.0.1","127.0.0.1","57662","34719","251","0x0018"
"1784064794.812638149","127.0.0.1","127.0.0.1","34719","57668","112","0x0018"
"1784064794.812833627","127.0.0.1","127.0.0.1","34719","57662","932","0x0018"
"1784064794.812850347","127.0.0.1","127.0.0.1","57662","34719","68","0x0010"
"1784064794.841484472","127.0.0.1","127.0.0.1","57668","34719","148","0x0018"
"1784064794.843134583","127.0.0.1","127.0.0.1","34719","57668","112","0x0018"
"1784064794.874544984","127.0.0.1","127.0.0.1","57668","34719","145","0x0018"
"1784064794.876027231","127.0.0.1","127.0.0.1","34719","57668","112","0x0018"
"1784064794.920073794","127.0.0.1","127.0.0.1","57668","34719","68","0x0010"
"1784064794.943534918","127.0.0.1","127.0.0.1","57668","34719","176","0x0018"
"1784064794.945007236","127.0.0.1","127.0.0.1","34719","57668","112","0x0018"
"1784064794.945147374","127.0.0.1","127.0.0.1","57668","34719","68","0x0010"
"1784064794.976778633","127.0.0.1","127.0.0.1","57668","34719","186","0x0018"
"1784064794.978234711","127.0.0.1","127.0.0.1","34719","57668","142","0x0018"
"1784064795.019989418","127.0.0.1","127.0.0.1","57668","34719","68","0x0010"
"1784064795.181594731","127.0.0.1","127.0.0.1","34719","57662","154","0x0018"
"1784064795.181613336","127.0.0.1","127.0.0.1","57662","34719","68","0x0010"
"1784064795.489237024","127.0.0.1","127.0.0.1","57662","34719","601","0x0018"
"1784064795.492012452","127.0.0.1","127.0.0.1","34719","57662","92","0x0018"
"1784064795.492061071","127.0.0.1","127.0.0.1","57662","34719","68","0x0010"
"1784064795.587887221","127.0.0.1","127.0.0.1","57662","34719","127","0x0018"
"1784064795.587943595","127.0.0.1","127.0.0.1","57668","34719","128","0x0018"
"1784064795.589319186","127.0.0.1","127.0.0.1","34719","57668","106","0x0018"
"1784064795.589339558","127.0.0.1","127.0.0.1","57668","34719","68","0x0010"
"1784064795.589733741","127.0.0.1","127.0.0.1","34719","57662","92","0x0018"
"1784064795.589752441","127.0.0.1","127.0.0.1","57662","34719","68","0x0010"
"1784064795.595392283","127.0.0.1","127.0.0.1","34719","57662","173","0x0018"
"1784064795.595410435","127.0.0.1","127.0.0.1","57662","34719","68","0x0010"
"1784064795.601951857","127.0.0.1","127.0.0.1","57668","34719","192","0x0018"
"1784064795.603404249","127.0.0.1","127.0.0.1","34719","57668","106","0x0018"
"1784064795.644008893","127.0.0.1","127.0.0.1","57668","34719","68","0x0010"
"1784064795.911595834","127.0.0.1","127.0.0.1","57668","34719","128","0x0018"
"1784064795.911601754","127.0.0.1","127.0.0.1","57662","34719","127","0x0018"
"1784064795.913287709","127.0.0.1","127.0.0.1","34719","57668","106","0x0018"
"1784064795.913310550","127.0.0.1","127.0.0.1","57668","34719","68","0x0010"
"1784064795.913597917","127.0.0.1","127.0.0.1","34719","57662","92","0x0018"
"1784064795.913624884","127.0.0.1","127.0.0.1","57662","34719","68","0x0010"
"1784064795.918999534","127.0.0.1","127.0.0.1","34719","57662","529","0x0018"
"1784064795.919013158","127.0.0.1","127.0.0.1","57662","34719","68","0x0010"
"1784064795.927807312","127.0.0.1","127.0.0.1","57668","34719","547","0x0018"
"1784064795.929271899","127.0.0.1","127.0.0.1","34719","57668","106","0x0018"
"1784064795.972071485","127.0.0.1","127.0.0.1","57668","34719","68","0x0010"
"1784064914.658392683","172.18.203.227","185.125.190.57",,,"92",
"1784064914.679048734","127.0.0.1","127.0.0.1","57668","34719","128","0x0018"
"1784064914.679049051","127.0.0.1","127.0.0.1","57662","34719","127","0x0018"
"1784064914.680561407","127.0.0.1","127.0.0.1","34719","57668","106","0x0018"
"1784064914.680589760","127.0.0.1","127.0.0.1","57668","34719","68","0x0010"
"1784064914.680826317","127.0.0.1","127.0.0.1","34719","57662","92","0x0018"
"1784064914.680844366","127.0.0.1","127.0.0.1","57662","34719","68","0x0010"
"1784064914.686275332","127.0.0.1","127.0.0.1","34719","57662","239","0x0018"
"1784064914.686298457","127.0.0.1","127.0.0.1","57662","34719","68","0x0010"
"1784064914.694386090","127.0.0.1","127.0.0.1","57668","34719","257","0x0018"
"1784064914.695808463","127.0.0.1","127.0.0.1","34719","57668","106","0x0018"
"1784064914.739205010","127.0.0.1","127.0.0.1","57668","34719","68","0x0010"
"1784064914.804624948","127.0.0.1","127.0.0.1","34719","57662","234","0x0018"
"1784064914.804674059","127.0.0.1","127.0.0.1","57662","34719","68","0x0010"
"1784064914.808108164","127.0.0.1","127.0.0.1","57668","34719","269","0x0018"
"1784064914.809864755","127.0.0.1","127.0.0.1","34719","57668","155","0x0018"
"1784064914.809885377","127.0.0.1","127.0.0.1","57668","34719","68","0x0010"
"1784064914.811412233","127.0.0.1","127.0.0.1","57668","34719","110","0x0018"
"1784064914.855104701","127.0.0.1","127.0.0.1","34719","57668","68","0x0010"
"1784064914.877798813","127.0.0.1","127.0.0.1","57668","34719","128","0x0018"
"1784064914.877799119","127.0.0.1","127.0.0.1","57662","34719","127","0x0018"
"1784064914.877823905","127.0.0.1","127.0.0.1","34719","57668","68","0x0010"
"1784064914.879119994","127.0.0.1","127.0.0.1","34719","57668","106","0x0018"
"1784064914.879650489","127.0.0.1","127.0.0.1","34719","57662","92","0x0018"
"1784064914.879667462","127.0.0.1","127.0.0.1","57662","34719","68","0x0010"
"1784064914.884849632","127.0.0.1","127.0.0.1","34719","57662","529","0x0018"
"1784064914.884871221","127.0.0.1","127.0.0.1","57662","34719","68","0x0010"
"1784064914.892124654","127.0.0.1","127.0.0.1","57668","34719","547","0x0018"
"1784064914.893487710","127.0.0.1","127.0.0.1","34719","57668","106","0x0018"
"1784064914.922312048","185.125.190.57","172.18.203.227",,,"92",
"1784064796.495803585","127.0.0.1","127.0.0.1","57668","34719","68","0x0010"
"1784064796.578701597","127.0.0.1","127.0.0.1","34719","57668","340","0x0018"
"1784064796.578756030","127.0.0.1","127.0.0.1","57668","34719","68","0x0010"
"1784064796.580062776","127.0.0.1","127.0.0.1","57668","34719","182","0x0018"
"1784064796.595386242","127.0.0.1","127.0.0.1","34719","57668","226","0x0018"
"1784064796.595986488","127.0.0.1","127.0.0.1","34719","57668","133","0x0018"
"1784064796.596091191","127.0.0.1","127.0.0.1","57668","34719","68","0x0010"
"1784064796.596763344","127.0.0.1","127.0.0.1","57668","34719","146","0x0018"
"1784064796.597156165","127.0.0.1","127.0.0.1","34719","57668","6245","0x0018"
"1784064796.597176757","127.0.0.1","127.0.0.1","57668","34719","110","0x0018"
"1784064796.601587259","127.0.0.1","127.0.0.1","57662","34719","1056","0x0018"
"1784064796.603037373","127.0.0.1","127.0.0.1","34719","57662","114","0x0018"
"1784064796.603057584","127.0.0.1","127.0.0.1","57662","34719","68","0x0010"
"1784064796.639826867","127.0.0.1","127.0.0.1","34719","57668","68","0x0010"
"1784064796.639839279","127.0.0.1","127.0.0.1","57668","34719","5196","0x0018"
"1784064796.639858423","127.0.0.1","127.0.0.1","34719","57668","68","0x0010"
"1784064796.641437442","127.0.0.1","127.0.0.1","34719","57668","2408","0x0018"
"1784064796.687782143","127.0.0.1","127.0.0.1","57668","34719","68","0x0010"
"1784064796.700344336","127.0.0.1","127.0.0.1","34719","57668","1177","0x0018"
"1784064796.700428609","127.0.0.1","127.0.0.1","57668","34719","68","0x0010"
"1784064796.701733095","127.0.0.1","127.0.0.1","57668","34719","110","0x0018"
"1784064796.743964710","127.0.0.1","127.0.0.1","34719","57668","68","0x0010"
"1784064796.799225187","127.0.0.1","127.0.0.1","57668","34719","128","0x0018"
"1784064796.799240379","127.0.0.1","127.0.0.1","57662","34719","127","0x0018"
"1784064796.799266784","127.0.0.1","127.0.0.1","34719","57668","68","0x0010"
"1784064796.800798772","127.0.0.1","127.0.0.1","34719","57668","106","0x0018"
"1784064796.801242405","127.0.0.1","127.0.0.1","34719","57662","92","0x0018"
"1784064796.801270547","127.0.0.1","127.0.0.1","57662","34719","68","0x0010"
"1784064796.806698681","127.0.0.1","127.0.0.1","34719","57662","162","0x0018"
"1784064796.806719933","127.0.0.1","127.0.0.1","57662","34719","68","0x0010"
"1784064796.813741449","127.0.0.1","127.0.0.1","57668","34719","181","0x0018"
"1784064796.815167641","127.0.0.1","127.0.0.1","34719","57668","106","0x0018"
"1784064796.855894904","127.0.0.1","127.0.0.1","57668","34719","68","0x0010"
"1784064796.898903079","127.0.0.1","127.0.0.1","34719","57668","111","0x0018"
"1784064796.899011937","127.0.0.1","127.0.0.1","57668","34719","68","0x0010"
"1784064796.900174490","127.0.0.1","127.0.0.1","57668","34719","110","0x0018"
"1784064796.943858247","127.0.0.1","127.0.0.1","34719","57668","68","0x0010"
"1784064796.943892056","127.0.0.1","127.0.0.1","57668","34719","845","0x0018"
"1784064796.943961766","127.0.0.1","127.0.0.1","34719","57668","68","0x0010"
"1784064796.944997635","127.0.0.1","127.0.0.1","34719","57668","206","0x0018"
"1784064796.949714821","127.0.0.1","127.0.0.1","57668","34719","146","0x0018"
"1784064796.956663407","127.0.0.1","127.0.0.1","34719","57668","252","0x0018"
"1784064796.958352817","127.0.0.1","127.0.0.1","57668","34719","146","0x0018"
"1784064796.958450254","127.0.0.1","127.0.0.1","34719","57668","659","0x0018"
"1784064796.960007171","127.0.0.1","127.0.0.1","57668","34719","146","0x0018"
"1784064797.003837032","127.0.0.1","127.0.0.1","34719","57668","68","0x0010"
"1784064797.206548098","127.0.0.1","127.0.0.1","57668","34719","128","0x0018"
"1784064797.206548379","127.0.0.1","127.0.0.1","57662","34719","127","0x0018"
"1784064797.206575446","127.0.0.1","127.0.0.1","34719","57668","68","0x0010"
"1784064797.207869330","127.0.0.1","127.0.0.1","34719","57668","106","0x0018"
"1784064797.208103790","127.0.0.1","127.0.0.1","34719","57662","92","0x0018"
"1784064797.208118899","127.0.0.1","127.0.0.1","57662","34719","68","0x0010"
"1784064797.213532504","127.0.0.1","127.0.0.1","34719","57662","140","0x0018"
"1784064797.213549070","127.0.0.1","127.0.0.1","57662","34719","68","0x0010"
"1784064797.220888359","127.0.0.1","127.0.0.1","57668","34719","159","0x0018"
"1784064797.222271784","127.0.0.1","127.0.0.1","34719","57668","106","0x0018"
"1784064797.267769822","127.0.0.1","127.0.0.1","57668","34719","68","0x0010"
"1784064797.511497475","127.0.0.1","127.0.0.1","57668","34719","128","0x0018"
"1784064797.511507616","127.0.0.1","127.0.0.1","57662","34719","127","0x0018"
"1784064797.512899137","127.0.0.1","127.0.0.1","34719","57668","106","0x0018"
"1784064797.512922040","127.0.0.1","127.0.0.1","57668","34719","68","0x0010"
"1784064797.513101257","127.0.0.1","127.0.0.1","34719","57662","92","0x0018"
"1784064797.513113941","127.0.0.1","127.0.0.1","57662","34719","68","0x0010"
"1784064797.518491725","127.0.0.1","127.0.0.1","34719","57662","151","0x0018"
"1784064797.518510472","127.0.0.1","127.0.0.1","57662","34719","68","0x0010"
"1784064797.525238650","127.0.0.1","127.0.0.1","57668","34719","170","0x0018"
"1784064797.526522660","127.0.0.1","127.0.0.1","34719","57668","106","0x0018"
"1784064797.567864644","127.0.0.1","127.0.0.1","57668","34719","68","0x0010"
"1784064797.885483790","127.0.0.1","127.0.0.1","57668","34719","128","0x0018"
"1784064797.885483938","127.0.0.1","127.0.0.1","57662","34719","127","0x0018"
"1784064797.885821227","127.0.0.1","127.0.0.1","34719","57668","106","0x0018"
"1784064797.885839635","127.0.0.1","127.0.0.1","57668","34719","68","0x0010"
"1784064797.887234215","127.0.0.1","127.0.0.1","34719","57662","92","0x0018"
"1784064797.887252334","127.0.0.1","127.0.0.1","57662","34719","68","0x0010"
"1784064797.892647649","127.0.0.1","127.0.0.1","34719","57662","170","0x0018"
"1784064797.892660727","127.0.0.1","127.0.0.1","57662","34719","68","0x0010"
"1784064797.900594216","127.0.0.1","127.0.0.1","57668","34719","189","0x0018"
"1784064797.902128033","127.0.0.1","127.0.0.1","34719","57668","106","0x0018"
"1784064797.943824847","127.0.0.1","127.0.0.1","57668","34719","68","0x0010"
"1784064798.193359665","127.0.0.1","127.0.0.1","57668","34719","128","0x0018"
"1784064798.193442781","127.0.0.1","127.0.0.1","57662","34719","127","0x0018"
"1784064798.194903476","127.0.0.1","127.0.0.1","34719","57668","106","0x0018"
"1784064798.194930507","127.0.0.1","127.0.0.1","57668","34719","68","0x0010"
"1784064798.195367925","127.0.0.1","127.0.0.1","34719","57662","92","0x0018"
"1784064798.195387889","127.0.0.1","127.0.0.1","57662","34719","68","0x0010"
"1784064798.199820019","127.0.0.1","127.0.0.1","34719","57662","149","0x0018"
"1784064798.199837281","127.0.0.1","127.0.0.1","57662","34719","68","0x0010"
"1784064798.208111044","127.0.0.1","127.0.0.1","57668","34719","168","0x0018"
"1784064798.209504426","127.0.0.1","127.0.0.1","34719","57668","106","0x0018"
